SAO SEBASTIAO DO UMBUZEIRO;58510000;58510000;PB
SAPE;58340000;58340000;PB
SAO VICENTE DO SERIDO;58158000;58159000;PB
SERRA BRANCA;58580000;58586000;PB
SERRA DA RAIZ;58260000;58260000;PB
SERRA GRANDE;58955000;58955000;PB
SERRA REDONDA;58385000;58385000;PB
SERRARIA;58395000;58395000;PB
SERTAOZINHO;58268000;58268000;PB
SOBRADO;58342000;58342000;PB
SOLANEA;58225000;58225000;PB
SOLEDADE;58155000;58156000;PB
SOSSEGO;58177000;58177000;PB
SOUSA;58800000;58814700;PB
SUME;58540000;58545000;PB
CAMPO DE SANTANA;58240000;58240000;PB
TAPEROA;58680000;58680000;PB
TAVARES;58753000;58753000;PB
TEIXEIRA;58735000;58735000;PB
TENORIO;58665000;58665000;PB
TRIUNFO;58920000;58920000;PB
UIRAUNA;58911000;58919000;PB
UMBUZEIRO;58420000;58425000;PB
VARZEA;58620000;58620000;PB
VIEIROPOLIS;58822000;58822000;PB
ZABELE;58515000;58515000;PB
ABREU E LIMA;53500000;53599999;PE
AFOGADOS DA INGAZEIRA;56800000;56800000;PE
AFRANIO;56360000;56375000;PE
AGRESTINA;55495000;55498000;PE
AGUA PRETA;55550000;55552000;PE
AGUAS BELAS;55340000;55340000;PE
ALAGOINHA;55260000;55265000;PE
ALIANCA;55890000;55898000;PE
ALTINHO;55490000;55493000;PE
AMARAJI;55515000;55515000;PE
ANGELIM;55430000;55430000;PE
ARACOIABA;53690000;53690000;PE
ARARIPINA;56280000;56287000;PE
ARCOVERDE;56500000;56519999;PE
BARRA DE GUABIRABA;55690000;55690000;PE
BARREIROS;55560000;55564000;PE
BELEM DE MARIA;55440000;55445000;PE
BELEM DE SAO FRANCISCO;56440000;56450000;PE
BELO JARDIM;55150000;55165000;PE
BETANIA;56670000;56680000;PE
BEZERROS;55660000;55662000;PE
BODOCO;56220000;56228000;PE
BOM CONSELHO;55330000;55338000;PE
BOM JARDIM;55730000;55735000;PE
BONITO;55680000;55685000;PE
BREJAO;55325000;55325000;PE
BREJINHO;56740000;56740000;PE
BREJO DA MADRE DE DEUS;55170000;55178000;PE
BUENOS AIRES;55845000;55845000;PE
BUIQUE;56520000;56537000;PE
CABO DE SANTO AGOSTINHO;54500000;54590000;PE
CABROBO;56180000;56180000;PE
CACHOEIRINHA;55380000;55383000;PE
CAETES;55360000;55360000;PE
CALCADO;55375000;55375000;PE
CALUMBI;56930000;56930000;PE
CAMARAGIBE;54750000;54799999;PE
CAMOCIM DE SAO FELIX;55665000;55665000;PE
CAMUTANGA;55930000;55930000;PE
CANHOTINHO;55420000;55425000;PE
CAPOEIRAS;55365000;55365000;PE
CARNAIBA;56820000;56825000;PE
CARNAUBEIRA DA PENHA;56420000;56420000;PE
CARPINA;55810000;55819999;PE
CARUARU;55000000;55110000;PE
CASINHAS;55755000;55759000;PE
CATENDE;55400000;55402000;PE
CEDRO;56130000;56130000;PE
CHA DE ALEGRIA;55835000;55835000;PE
CHA GRANDE;55636000;55636000;PE
CONDADO;55940000;55940000;PE
CORRENTES;55315000;55317000;PE
CORTES;55525000;55525000;PE
CUMARU;55655000;55658000;PE
CUPIRA;55460000;55465000;PE
CUSTODIA;56640000;56660000;PE
DORMENTES;56355000;56355000;PE
ESCADA;55500000;55505000;PE
EXU;56230000;56245000;PE
FEIRA NOVA;55715000;55715000;PE
FERNANDO DE NORONHA;53990000;53990000;PE
FERREIROS;55880000;55880000;PE
FLORES;56850000;56860000;PE
FLORESTA;56400000;56415000;PE
FREI MIGUELINHO;55780000;55780000;PE
GAMELEIRA;55530000;55534000;PE
GARANHUNS;55290000;55304000;PE
GLORIA DO GOITA;55620000;55625000;PE
GOIANA;55900000;55908000;PE
GRANITO;56160000;56160000;PE
GRAVATA;55640000;55648000;PE
IATI;55345000;55345000;PE
IBIMIRIM;56580000;56585000;PE
IBIRAJUBA;55390000;55390000;PE
IGARASSU;53600000;53670000;PE
IGUARACI;56840000;56848000;PE
INAJA;56560000;56560000;PE
INGAZEIRA;56830000;56830000;PE
IPOJUCA;55590000;55595000;PE
IPUBI;56260000;56270000;PE
ITACURUBA;56430000;56430000;PE
ITAIBA;56550000;56555000;PE
ITAMARACA;53900000;53900000;PE
ITAMBE;55920000;55929000;PE
ITAPETIM;56720000;56730000;PE
ITAPISSUMA;53700000;53700000;PE
ITAQUITINGA;55950000;55950000;PE
JABOATAO DO GUARARAPES;54000000;54499999;PE
JAQUEIRA;55409000;55409000;PE
JATAUBA;55180000;55185000;PE
JATOBA;56470000;56475000;PE
JOAO ALFREDO;55720000;55720000;PE
JOAQUIM NABUCO;55535000;55535000;PE
JUCATI;55398000;55398000;PE
JUPI;55395000;55395000;PE
JUREMA;55480000;55485000;PE
LAGOA DO CARRO;55820000;55820000;PE
LAGOA DO ITAENGA;55840000;55840000;PE
LAGOA DO OURO;55320000;55322000;PE
LAGOA DO GATOS;55450000;55458000;PE
LAGOA GRANDE;56395000;56395000;PE
LAJEDO;55385000;55385000;PE
LIMOEIRO;55700000;55705000;PE
MACAPARANA;55865000;55865000;PE
MACHADOS;55740000;55740000;PE
MANARI;56565000;56565000;PE
MARAIAL;55405000;55408000;PE
MIRANDIBA;56980000;56990000;PE
MORENO;54800000;54800000;PE
NAZARE DA MATA;55800000;55800000;PE
OLINDA;53000000;53399999;PE
OROBO;55745000;55748000;PE
OROCO;56170000;56170000;PE
OURICURI;56200000;56205000;PE
PALMARES;55540000;55548000;PE
PALMEIRINA;55310000;55310000;PE
PANELAS;55470000;55478000;PE
PARANATAMA;55355000;55355000;PE
PARNAMIRIM;56163000;56168000;PE
PASSIRA;55650000;55652000;PE
PAUDALHO;55825000;55825000;PE
PAULISTA;53400000;53499999;PE
PEDRA;55280000;55287000;PE
PESQUEIRA;55200000;55225000;PE
PETROLANDIA;56460000;56460000;PE
PETROLINA;56300000;56350000;PE
POCAO;55240000;55245000;PE
POMBOS;55630000;55634000;PE
PRIMAVERA;55510000;55510000;PE
QUIPAPA;55415000;55418000;PE
QUIXABA;56828000;56828000;PE
RECIFE;50000000;52999999;PE
RIACHO DAS ALMAS;55120000;55122000;PE
RIBEIRAO;55520000;55524000;PE
RIO FORMOSO;55570000;55575000;PE
SAIRE;55695000;55695000;PE
SALGADINHO;55675000;55675000;PE
SALGUEIRO;56000000;56115000;PE
SALOA;55350000;55353000;PE
SANHARO;55250000;55258000;PE
SANTA CRUZ;56215000;56215000;PE
SANTA CRUZ DA BAIXA VERDE;56895000;56895000;PE
SANTA CRUZ DO CAPIBARIBE;55190000;55198000;PE
SANTA FILOMENA;56210000;56210000;PE
SANTA MARIA DA BOA VISTA;56380000;56393000;PE
SANTA MARIA DO CAMBUCA;55765000;55765000;PE
SANTA TEREZINHA;56750000;56750000;PE
SAO BENEDITO DO SUL;55410000;55412000;PE
SAO BENTO DO UNA;55370000;55374000;PE
SAO CAITANO;55130000;55138000;PE
SAO JOAO;55435000;55435000;PE
SAO JOAQUIM DO MONTE;55670000;55674000;PE
SAO JOSE DA COROA GRANDE;55565000;55565000;PE
SAO JOSE DO BELMONTE;56950000;56970000;PE
SAO JOSE DO EGITO;56700000;56710000;PE
SAO LOURENCO DA MATA;54700000;54749000;PE
SAO VICENTE FERRER;55860000;55863000;PE
SERRA TALHADA;56900000;56925000;PE
SERRITA;56140000;56148000;PE
SERTANIA;56600000;56625000;PE
SIRINHAEM;55580000;55588000;PE
MOREILANDIA;56150000;56155000;PE
SOLIDAO;56795000;56795000;PE
SURUBIM;55750000;55750000;PE
TABIRA;56780000;56780000;PE
TACAIMBO;55140000;55145000;PE
TACARATU;56480000;56485000;PE
TAMANDARE;55578000;55578000;PE
TAQUARITINGA DO NORTE;55790000;55798000;PE
TEREZINHA;55305000;55305000;PE
TERRA NOVA;56190000;56190000;PE
TIMBAUBA;55870000;55878000;PE
TORITAMA;55125000;55125000;PE
TRACUNHAEM;55805000;55805000;PE
TRINDADE;56250000;56250000;PE
TRIUNFO;56870000;56890000;PE
TUPANATINGA;56540000;56540000;PE
TUPARETAMA;56760000;56770000;PE
VENTUROSA;55270000;55275000;PE
VERDEJANTE;56120000;56120000;PE
VERTENTE DO LERIO;55760000;55760000;PE
VERTENTES;55770000;55770000;PE
VICENCIA;55850000;55855000;PE
VITORIA DE SANTO ANTAO;55600000;55618000;PE
XEXEU;55555000;55555000;PE
ACAUA;64748000;64748000;PI
AGRICOLANDIA;64440000;64440000;PI
AGUA BRANCA;64460000;64460000;PI
ALAGOINHA DO PIAUI;64655000;64655000;PI
ALEGRETE DO PIAUI;64675000;64675000;PI
ALTO LONGA;64360000;64360000;PI
ALTOS;64290000;64290000;PI
ALVORADA DO GURGUEIA;64923000;64923000;PI
AMARANTE;64400000;64400000;PI
ANGICAL DO PIAUI;64410000;64410000;PI
ANISIO DE ABREU;64780000;64780000;PI
ANTONIO ALMEIDA;64855000;64855000;PI
AROAZES;64310000;64310000;PI
AROEIRAS DO ITAIM;64612000;64612000;PI
ARRAIAL;64480000;64480000;PI
ASSUNCAO DO PIAUI;64333000;64333000;PI
AVELINO LOPES;64965000;64965000;PI
BAIXA GRANDE DO RIBEIRO;64868000;64868000;PI
BARRA D ALCANTARA;64528000;64528000;PI
BARRAS;64100000;64100000;PI
BARREIRAS DO PIAUI;64990000;64990000;PI
BARRO DURO;64455000;64455000;PI
BATALHA;64190000;64190000;PI
BELA VISTA DO PIAUI;64705000;64705000;PI
BELEM DO PIAUI;64678000;64678000;PI
BENEDITINOS;64380000;64380000;PI
BERTOLINIA;64870000;64870000;PI
BETANIA DO PIAUI;64753000;64753000;PI
BOA HORA;64108000;64108000;PI
BOCAINA;64630000;64630000;PI
BOM JESUS;64900000;64900000;PI
BOM PRINCIPIO DO PIAUI;64225000;64225000;PI
BONFIM DO PIAUI;64775000;64775000;PI
BOQUEIRAO DO PIAUI;64283000;64283000;PI
BRASILEIRA;64265000;64265000;PI
BREJO DO PIAUI;64895000;64895000;PI
BURITI DO LOPES;64230000;64230000;PI
BURITI DO MONTES;64345000;64345000;PI
CABECEIRAS DO PIAUI;64105000;64105000;PI
CAJAZEIRAS DO PIAUI;64514000;64514000;PI
CAJUEIRO DA PRAIA;64222000;64222000;PI
CALDEIRAO GRANDE DO PIAUI;64695000;64695000;PI
CAMPINAS DO PIAUI;64730000;64730000;PI
CAMPO ALEGRE DO FIDALGO;64767000;64767000;PI
CAMPO GRANDE DO PIAUI;64578000;64578000;PI
CAMPO LARGO DO PIAUI;64148000;64148000;PI
CAMPO MAIOR;64280000;64280000;PI
CANAVIEIRA;64833000;64833000;PI
CANTO DO BURITI;64890000;64890000;PI
CAPITAO DE CAMPOS;64270000;64270000;PI
CAPITAO GERVASIO OLIVEIRA;64763000;64763000;PI
CARACOL;64795000;64795000;PI
CARAUBAS DO PIAUI;64233000;64233000;PI
CARIDADE DO PIAUI;64590000;64590000;PI
CASTELO DO PIAUI;64340000;64340000;PI
CAXINGO;64228000;64228000;PI
COCAL;64235000;64235000;PI
COCAL DE TELHA;64278000;64278000;PI
COCAL DO ALVES;64238000;64238000;PI
COIVARAS;64335000;64335000;PI
COLONIA DO GURGUEIA;64885000;64885000;PI
COLONIA DO PIAUI;64516000;64516000;PI
CONCEICAO DO CANINDE;64740000;64740000;PI
CORONEL JOSE DIAS;64793000;64793000;PI
CORRENTE;64980000;64980000;PI
CRISTALANDIA DO PIAUI;64995000;64995000;PI
CRISTINO CASTRO;64920000;64920000;PI
CURIMATA;64960000;64960000;PI
CURRAIS;64905000;64905000;PI
CURRALINHOS;64453000;64453000;PI
CURRAL NOVO DO PIAUI;64595000;64595000;PI
DEMERVAL LOBAO;64390000;64390000;PI
DIRCEU ARCOVERDE;64785000;64785000;PI
DOM EXPEDITO LOPES;64620000;64620000;PI
DOMINGOS MOURAO;64250000;64250000;PI
DOM INOCENCIO;64790000;64790000;PI
ELESBAO VELOSO;64325000;64325000;PI
ELISEU MARTINS;64880000;64880000;PI
ESPERANTINA;64180000;64180000;PI
FARTURA DO PIAUI;64788000;64788000;PI
FLORES DO PIAUI;64815000;64815000;PI
FLORESTA DO PIAUI;64563000;64563000;PI
FLORIANO;64800000;64800000;PI
FRANCINOPOLIS;64520000;64520000;PI
FRANCISCO AYRES;64475000;64475000;PI
FRANCISCO MACEDO;64683000;64683000;PI
FRANCISCO SANTOS;64645000;64645000;PI
FRONTEIRAS;64690000;64690000;PI
GEMINIANO;64613000;64613000;PI
GILBUES;64930000;64930000;PI
GUADALUPE;64840000;64840000;PI
GUARIBAS;64798000;64798000;PI
HUGO NAPOLEAO;64470000;64470000;PI
ILHA GRANDE;64224000;64224000;PI
INHUMA;64535000;64535000;PI
IPIRANGA DO PIAUI;64540000;64540000;PI
ISAIAS COELHO;64570000;64570000;PI
ITAINOPOLIS;64565000;64565000;PI
ITAUEIRA;64820000;64820000;PI
JACOBINA DO PIAUI;64755000;64755000;PI
JAICOS;64575000;64575000;PI
JARDIM DO MULATO;64495000;64495000;PI
JATOBA DO PIAUI;64275000;64275000;PI
JERUMENHA;64830000;64830000;PI
JOAO COSTA;64765000;64765000;PI
JOAQUIM PIRES;64170000;64170000;PI
JOCA MARQUES;64165000;64165000;PI
JOSE DE FREITAS;64110000;64110000;PI
JUAZEIRO DO PIAUI;64343000;64343000;PI
JULIO BORGES;64963000;64963000;PI
JUREMA;64782000;64782000;PI
LAGOINHA DO PIAUI;64465000;64465000;PI
LAGOA ALEGRE;64138000;64138000;PI
LAGOA DO BARRO DO PIAUI;64768000;64768000;PI
LAGOA DE SAO FRANCISCO;64258000;64258000;PI
LAGOA DO PIAUI;64388000;64388000;PI
LAGOA DO SITIO;64308000;64308000;PI
LANDRI SALES;64850000;64850000;PI
LUIS CORREIA;64220000;64220000;PI
LUZILANDIA;64160000;64160000;PI
MADEIRO;64168000;64168000;PI
MANOEL EMIDIO;64875000;64875000;PI
MARCOLANDIA;64685000;64685000;PI
MARCOS PARENTE;64845000;64845000;PI
MASSAPE DO PIAUI;64573000;64573000;PI
MATIAS OLIMPIO;64150000;64150000;PI
MIGUEL ALVES;64130000;64130000;PI
MIGUEL LEAO;64445000;64445000;PI
MILTON BRANDAO;64253000;64253000;PI
MONSENHOR GIL;64450000;64450000;PI
MONSENHOR HIPOLITO;64650000;64650000;PI
MONTE ALEGRE DO PIAUI;64940000;64940000;PI
MORRO CABECA NO TEMPO;64968000;64968000;PI
MORRO DO CHAPEU DO PIAUI;64178000;64178000;PI
MURICI DO PORTELAS;64175000;64175000;PI
NAZARE DO PIAUI;64825000;64825000;PI
NOSSA SENHORA DE NAZARE;64288000;64288000;PI
NOSSA SENHORA DO REMEDIOS;64140000;64140000;PI
NOVO ORIENTE DO PIAUI;64530000;64530000;PI
NOVO SANTO ANTONIO;64365000;64365000;PI
OEIRAS;64500000;64500000;PI
OLHO D AGUA DO PIAUI;64468000;64468000;PI
PADRE MARCOS;64680000;64680000;PI
PAES LANDIM;64710000;64710000;PI
PAJEU DO PIAUI;64898000;64898000;PI
PALMEIRA DO PIAUI;64925000;64925000;PI
PALMEIRAIS;64420000;64420000;PI
PAQUETA;64618000;64618000;PI
PARNAGUA;64970000;64970000;PI
PARNAIBA;64200000;64219999;PI
PASSAGEM FRANCA DO PIAUI;64395000;64395000;PI
PATOS DO PIAUI;64580000;64580000;PI
PAU D´ARCO DO PIAUI;64295000;64295000;PI
PAULISTANA;64750000;64750000;PI
PAVUSSU;64838000;64838000;PI
PEDRO II;64255000;64255000;PI
PEDRO LAURENTINO;64728000;64728000;PI
NOVA SANTA RITA;64764000;64764000;PI
PICOS;64600000;64600000;PI
PIMENTEIRAS;64320000;64320000;PI
PIO IX;64660000;64660000;PI
PIRACURUCA;64240000;64240000;PI
PIRIPIRI;64260000;64260000;PI
PORTO;64145000;64145000;PI
PORTO ALEGRE DO PIAUI;64858000;64858000;PI
PRATA DO PIAUI;64370000;64370000;PI
QUEIMADA NOVA;64758000;64758000;PI
REDENCAO DO GURGUEIA;64915000;64915000;PI
REGENERACAO;64490000;64490000;PI
RIACHO FRIO;64975000;64975000;PI
RIBEIRA DO PIAUI;64725000;64725000;PI
RIBEIRO GONCALVES;64865000;64865000;PI
RIO GRANDE DO PIAUI;64835000;64835000;PI
SANTA CRUZ DO PIAUI;64545000;64545000;PI
SANTA CRUZ DO MILAGRES;64315000;64315000;PI
SANTA FILOMENA;64945000;64945000;PI
SANTA LUZ;64910000;64910000;PI
SANTANA DO PIAUI;64615000;64615000;PI
SANTA ROSA DO PIAUI;64518000;64518000;PI
SANTO ANTONIO DE LISBOA;64640000;64640000;PI
SANTO ANTONIO DO MILAGRES;64438000;64438000;PI
SANTO INACIO DO PIAUI;64560000;64560000;PI
SAO BRAZ DO PIAUI;64783000;64783000;PI
SAO FELIX DO PIAUI;64375000;64375000;PI
SAO FRANCISCO DE ASSIS DO PIAUI;64745000;64745000;PI
SAO FRANCISCO DO PIAUI;64550000;64550000;PI
SAO GONCALO DO GURGUEIA;64993000;64993000;PI
SAO GONCALO DO PIAUI;64435000;64435000;PI
SAO JOAO DA CANABRAVA;64635000;64635000;PI
SAO JOAO DA FRONTEIRA;64243000;64243000;PI
SAO JOAO DA SERRA;64350000;64350000;PI
SAO JOAO DA VARJOTA;64510000;64510000;PI
SAO JOAO DO ARRAIAL;64155000;64155000;PI
SAO JOAO DO PIAUI;64760000;64760000;PI
SAO JOSE DO DIVINO;64245000;64245000;PI
SAO JOSE DO PEIXE;64555000;64555000;PI
SAO JOSE DO PIAUI;64625000;64625000;PI
SAO JULIAO;64670000;64670000;PI
SAO LOURENCO DO PIAUI;64778000;64778000;PI
SAO LUIS DO PIAUI;64638000;64638000;PI
SAO MIGUEL DA BAIXA GRANDE;64378000;64378000;PI
SAO MIGUEL DO FIDALGO;64558000;64558000;PI
SAO MIGUEL DO TAPUIO;64330000;64330000;PI
SAO PEDRO DO PIAUI;64430000;64430000;PI
SAO RAIMUNDO NONATO;64770000;64770000;PI
SEBASTIAO BARROS;64985000;64985000;PI
SEBASTIAO LEAL;64873000;64873000;PI
SIGEFREDO PACHECO;64285000;64285000;PI
SIMOES;64585000;64585000;PI
SIMPLICIO MENDES;64700000;64700000;PI
SOCORRO DO PIAUI;64720000;64720000;PI
SUSSUAPARA;64610000;64610000;PI
TAMBORIL DO PIAUI;64893000;64893000;PI
TANQUE DO PIAUI;64512000;64512000;PI
TERESINA;64000000;64099999;PI
UNIAO;64120000;64125000;PI
URUCUI;64860000;64860000;PI
VALENCA DO PIAUI;64300000;64300000;PI
VARZEA BRANCA;64773000;64773000;PI
VARZEA GRANDE;64525000;64525000;PI
VERA MENDES;64568000;64568000;PI
VILA NOVA DO PIAUI;64688000;64688000;PI
WALL FERRAZ;64548000;64548000;PI
ABATIA;86460000;86460000;PR
ADRIANOPOLIS;83490000;83490000;PR
AGUDOS DO SUL;83850000;83855000;PR
ALMIRANTE TAMANDARE;83500000;83534000;PR
ALTAMIRA DO PARANA;85280000;85280000;PR
ALTONIA;87550000;87553000;PR
ALTO PARANA;87750000;87755000;PR
ALTO PIQUIRI;87580000;87590000;PR
ALVORADA DO SUL;86150000;86155000;PR
AMAPORA;87850000;87855000;PR
AMPERE;85640000;85645000;PR
ANAHY;85425000;85425000;PR
ANDIRA;86380000;86383000;PR
ANGULO;86755000;86755000;PR
ANTONINA;83370000;83380000;PR
ANTONIO OLINTO;83980000;83980000;PR
APUCARANA;86800000;86819500;PR
ARAPONGAS;86700000;86719000;PR
ARAPOTI;84990000;84998000;PR
ARAPUA;86884000;86887000;PR
ARARUNA;87260000;87263000;PR
ARAUCARIA;83700000;83729900;PR
ARIRANHA DO IVAI;86880000;86880000;PR
ASSAI;86220000;86224000;PR
ASSIS CHATEAUBRIAND;85935000;85937000;PR
ASTORGA;86730000;86746000;PR
ATALAIA;87630000;87630000;PR
BALSA NOVA;83650000;83670000;PR
BANDEIRANTES;86360000;86365000;PR
BARBOSA FERRAZ;86960000;86968000;PR
BARRACAO;85700000;85705000;PR
BARRA DO JACARE;86385000;86385000;PR
BELA VISTA DO CAROBA;85745000;85745000;PR
BELA VISTA DO PARAISO;86130000;86135000;PR
BITURUNA;84640000;84650000;PR
BOA ESPERANCA;87390000;87390000;PR
BOA ESPERANCA DO IGUACU;85680000;85680000;PR
BOA VENTURA DE SAO ROQUE;85225000;85225000;PR
BOA VISTA DA APARECIDA;85780000;85780000;PR
BOCAIUVA DO SUL;83450000;83450000;PR
BOM JESUS DO SUL;85708000;85708000;PR
BOM SUCESSO;86940000;86940000;PR
BOM SUCESSO DO SUL;85515000;85515000;PR
BORRAZOPOLIS;86925000;86925000;PR
BRAGANEY;85430000;85430000;PR
BRASILANDIA DO SUL;87595000;87595000;PR
CAFEARA;86640000;86640000;PR
CAFELANDIA;85415000;85415000;PR
CAFEZAL DO SUL;87565000;87569000;PR
CALIFORNIA;86820000;86820000;PR
CAMBARA;86390000;86390000;PR
CAMBE;86180000;86199800;PR
CAMBIRA;86890000;86890000;PR
CAMPINA DA LAGOA;87345000;87349000;PR
CAMPINA DO SIMAO;85148000;85148000;PR
CAMPINA GRANDE DO SUL;83430000;83440000;PR
CAMPO BONITO;85450000;85450000;PR
CAMPO DO TENENTE;83870000;83870000;PR
CAMPO LARGO;83600000;83649900;PR
CAMPO MAGRO;83535000;83535000;PR
CAMPO MOURAO;87300000;87318000;PR
CANDIDO DE ABREU;84470000;84490000;PR
CANDOI;85140000;85140000;PR
CANTAGALO;85160000;85160000;PR
CAPANEMA;85760000;85767000;PR
CAPITAO LEONIDAS MARQUES;85790000;85794000;PR
CARAMBEI;84145000;84145000;PR
CARLOPOLIS;86420000;86425000;PR
CASCAVEL;85800000;85824900;PR
CASTRO;84160000;84199800;PR
CATANDUVAS;85470000;85470000;PR
CENTENARIO DO SUL;86630000;86630000;PR
CERRO AZUL;83570000;83580000;PR
CEU AZUL;85840000;85840000;PR
CHOPINZINHO;85560000;85563000;PR
CIANORTE;87200000;87208000;PR
CIDADE GAUCHA;87820000;87820000;PR
CLEVELANDIA;85530000;85538000;PR
COLOMBO;83400000;83419700;PR
COLORADO;86690000;86695000;PR
CONGONHINHAS;86320000;86325000;PR
CONSELHEIRO MAIRINCK;86480000;86480000;PR
CONTENDA;83730000;83740000;PR
CORBELIA;85420000;85422000;PR
CORNELIO PROCOPIO;86300000;86305000;PR
CORONEL DOMINGOS SOARES;85557000;85559000;PR
CORONEL VIVIDA;85550000;85554000;PR
CORUMBATAI DO SUL;86970000;86970000;PR
CRUZEIRO DO IGUACU;85598000;85598000;PR
CRUZEIRO DO OESTE;87400000;87408000;PR
CRUZEIRO DO SUL;87650000;87650000;PR
CRUZ MACHADO;84620000;84625000;PR
CRUZMALTINA;86855000;86859000;PR
CURITIBA;80000000;82999999;PR
CURIUVA;84280000;84284000;PR
DIAMANTE DO NORTE;87990000;87990000;PR
DIAMANTE DO SUL;85408000;85408000;PR
DIAMANTE D´OESTE;85896000;85896000;PR
DOIS VIZINHOS;85660000;85668000;PR
DOURADINA;87485000;87485000;PR
DOUTOR CAMARGO;87155000;87155000;PR
ENEAS MARQUES;85630000;85634000;PR
ENGENHEIRO BELTRAO;87270000;87277000;PR
ESPERANCA NOVA;87545000;87545000;PR
ENTRE RIOS DO OESTE;85988000;85988000;PR
ESPIGAO ALTO DO IGUACU;85465000;85465000;PR
FAROL;87325000;87325000;PR
FAXINAL;86840000;86842000;PR
FAZENDA RIO GRANDE;83820000;83820000;PR
FENIX;86950000;86955000;PR
FERNANDES PINHEIRO;84535000;84538000;PR
FIGUEIRA;84285000;84285000;PR
FLORAI;87185000;87188000;PR
FLOR DA SERRA DO SUL;85618000;85618000;PR
FLORESTA;87120000;87120000;PR
FLORESTOPOLIS;86165000;86165000;PR
FLORIDA;86780000;86780000;PR
FORMOSA DO OESTE;85830000;85830000;PR
FOZ DO IGUACU;85850000;85874700;PR
FRANCISCO ALVES;87570000;87575000;PR
FRANCISCO BELTRAO;85600000;85609800;PR
FOZ DO JORDAO;85145000;85145000;PR
GENERAL CARNEIRO;84660000;84664000;PR
GODOY MOREIRA;86938000;86938000;PR
GOIOERE;87360000;87364000;PR
GOIOXIM;85162000;85167000;PR
GRANDES RIOS;86845000;86847000;PR
GUAIRA;85980000;85985000;PR
GUAIRACA;87880000;87880000;PR
GUAMIRANGA;84435000;84435000;PR
GUAPIRAMA;86465000;86465000;PR
GUAPOREMA;87810000;87810000;PR
GUARACI;86620000;86625000;PR
GUARANIACU;85400000;85407000;PR
GUARAPUAVA;85000000;85139900;PR
GUARAQUECABA;83390000;83395000;PR
GUARATUBA;83280000;83290000;PR
HONORIO SERPA;85548000;85548000;PR
IBAITI;84900000;84916000;PR
IBEMA;85478000;85478000;PR
IBIPORA;86200000;86200000;PR
ICARAIMA;87530000;87534000;PR
IGUARACU;86750000;86750000;PR
IGUATU;85423000;85423000;PR
IMBAU;84250000;84250000;PR
IMBITUVA;84430000;84433000;PR
INACIO MARTINS;85155000;85155000;PR
INAJA;87670000;87670000;PR
INDIANOPOLIS;87210000;87210000;PR
IPIRANGA;84450000;84450000;PR
IPORA;87560000;87564000;PR
IRACEMA DO OESTE;85833000;85833000;PR
IRATI;84500000;84518000;PR
IRETAMA;87280000;87282000;PR
ITAGUAJE;86670000;86670000;PR
ITAIPULANDIA;85880000;85883000;PR
ITAMBARACA;86375000;86378000;PR
ITAMBE;87175000;87175000;PR
ITAPEJARA D´OESTE;85580000;85584000;PR
ITAPERUCU;83560000;83560000;PR
ITAUNA DO SUL;87980000;87980000;PR
IVAI;84460000;84465000;PR
IVAIPORA;86870000;86878000;PR
IVATE;87525000;87527000;PR
IVATUBA;87130000;87130000;PR
JABOTI;84930000;84930000;PR
JACAREZINHO;86400000;86400000;PR
JAGUAPITA;86610000;86610000;PR
JAGUARIAIVA;84200000;84210000;PR
JANDAIA DO SUL;86900000;86905000;PR
JANIOPOLIS;87380000;87385000;PR
JAPIRA;84920000;84923000;PR
JAPURA;87225000;87225000;PR
JARDIM ALEGRE;86860000;86860000;PR
JARDIM OLINDA;87690000;87690000;PR
JATAIZINHO;86210000;86215000;PR
JESUITAS;85835000;85837000;PR
JOAQUIM TAVORA;86455000;86458000;PR
JUNDIAI DO SUL;86470000;86470000;PR
JURANDA;87355000;87357000;PR
JUSSARA;87230000;87230000;PR
KALORE;86920000;86923000;PR
LAPA;83750000;83770000;PR
LARANJAL;85275000;85275000;PR
LARANJEIRAS DO SUL;85300000;85333000;PR
LEOPOLIS;86330000;86335000;PR
LIDIANOPOLIS;86865000;86865000;PR
LINDOESTE;85826000;85826000;PR
LOANDA;87900000;87900000;PR
LOBATO;86790000;86790000;PR
LONDRINA;86000000;86123000;PR
LUIZIANA;87290000;87290000;PR
LUNARDELLI;86935000;86935000;PR
LUPIONOPOLIS;86635000;86638000;PR
MALLET;84570000;84577000;PR
MAMBORE;87340000;87340000;PR
MANDAGUACU;87160000;87165000;PR
MANDAGUARI;86975000;86975000;PR
MANDIRITUBA;83800000;83810000;PR
MANFRINOPOLIS;85628000;85628000;PR
MANGUEIRINHA;85540000;85545000;PR
MANOEL RIBAS;85260000;85267000;PR
MARECHAL CANDIDO RONDON;85960000;85978000;PR
MARIA HELENA;87480000;87483000;PR
MARIALVA;86990000;86998000;PR
MARILANDIA DO SUL;86825000;86826000;PR
MARILENA;87960000;87960000;PR
MARILUZ;87470000;87475000;PR
MARINGA;87000000;87108000;PR
MARIOPOLIS;85525000;85528000;PR
MARIPA;85955000;85958000;PR
MARMELEIRO;85615000;85615000;PR
MARQUINHO;85168000;85168000;PR
MARUMBI;86910000;86910000;PR
MATELANDIA;85887000;85887000;PR
MATINHOS;83260000;83260000;PR
MATO RICO;85240000;85245000;PR
MAUA DA SERRA;86828000;86828000;PR
